Registro|Orden_Servicio|Cliente|Identificador_Metro|Tipo Servicio Metro|Tipo Plan Metro|Velocidad Metro|Central+Circuito|Central|Nombre_Central|Tipo_Componente|Status_Instalacion|Nombre_Nodo|Tipo_Nodo|Tipo_Tarjeta|Nombre_Tarjeta|Slot|Puerto
201702495|U17ICP02495|INSTITUTO ANDES A.C.|1000026491.0|Internet LAN|Básico|8Mb|2224-0171593|2224|EL CAFETAL           ( 2224 )|PTO_MULSER|EN CONSTRUCCION|CAFETAL-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-5|7-8|
201702501|U17ICP02501|MINISTERIO DE JUSTICIA|1000022475.0|Metro LAN (VPLS)|Carrier|8Mb|3931-0001446|3931|OCUMARE DEL TUY      ( 3931 )|PTO_MULSER|EN CONSTRUCCION|OCUMARE-DEL-TUY-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-4|15-16|
201702505|U17IXM02505|INSTIT MUNIC DEL AMBIENTE|1000020251.0|Internet LAN|Básico|6Mb|4181-0021217|4181|CAMORUCO             ( 4181 )|PTO_MULSER|ACTIVO|CAMORUCO-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-4|15-16|
201702515|U17ICP02515|DIERCA|1000026502.0|Internet LAN|Básico|4Mb|9216-0007380|9216|UNARE-DIGITAL        ( 9216 )|PTO_MULSER|ACTIVO|UNARE-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-6|9-10|
201702537|U17ICP02537|ARSUPPLY C.A|1000026503.0|Internet LAN|Básico|8Mb|4180-0021500|4180|EL CASTILLITO        ( 4180 )|PTO_MULSER|ACTIVO|CASTILLITO-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-6|21-22|
201702546|U17ICP02546|LAMINADOS XILA POST C.A|1000026505.0|Internet LAN|Básico|8Mb|2322-0171736|2322|LOS CAOBOS           ( 2322 )|PTO_MULSER|EN CONSTRUCCION|CAOBOS-DATOS-IV|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|0-12|22-23|
201702558|U17ICP02558|AGUA DE COJEDES CA|1000026509.0|Internet LAN|Básico|4Mb|4813-0000771|4813|SAN CARLOS(4813)/EL LIMON (4813Z)|PTO_MULSER|EN CONSTRUCCION|SAN-CARLOS-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-4|24|
201702560|U17ICP02560|OLICEL CELULAR C A|1000026510.0|Internet LAN|Básico|6Mb|7683-0009396|7683|PIRINEOS             ( 7683 )|PTO_MULSER|ACTIVO|PIRINEOS-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-7|9-10|
201702571|U17ICP02571|INDUSTRIA ALIMENTICIAS HERMO DE VENEZUEL|1000026513.0|Internet LAN|Básico|8Mb|3934-0001448|3934|STA TERESA           ( 3934 )|PTO_MULSER|ACTIVO|SANTA-TERESA-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-3|15-16|
201702574|U17ICP02574|BANCO PLAZA CA  BCO UNIVER|1000026515.0|Metro LAN (VPLS)|Oro|4Mb||8302|PUEBLO NUEVO URL     ( 8302 )|PTO_MULSER|EN CONSTRUCCION|PUEBLO-NUEVO-ANZOATEGUI-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-1|14|
201702597|U17ICP02597|REPRESENTACIONES AWT C.A|1000026517.0|Metro LAN (VPLS)|Oro|4Mb|2243-0171594|2243|PRADO DE MARIA       ( 2243 )|PTO_MULSER|EN CONSTRUCCION|PRADO-DE-MARIA-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-3|20|
201702614|U17ICP02614|CORPOR CIENTIF VZLANA C A|1000026527.0|Internet LAN|Básico|8Mb|2302-0171648|2302|LA FLORIDA           ( 2302 )|PTO_MULSER|ACTIVO|FLORIDA-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-12|5-6|
201702619|U17ICP02619|CENTRAL EL PALMAR S A|1000026529.0|Internet LAN|Básico|2Mb|5124-0011049|5124|STA. ISABEL INDUST   ( 5124 )|PTO_MULSER|ACTIVO|IDUM-AMGW-01 (MOYETONES I IPMD)-LAR|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|0-35|2|
201702631|U17CAF02631|CENCOEX|1000005999.0|Metro LAN (VPLS)|Carrier|2Mb|3103-0158457|3103|MAIQUETIA            ( 3103 )|PTO_MULSER|ACTIVO|MAIQUETIA-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-2|22|
201702637|U17CAF02637|CENCOEX|1000005999.0|Metro LAN (VPLS)|Básico|2Mb|4231-0004646|4231|RAFAEL URDANETA-PTC(4231)/PATANEMO 4231Z|PTO_MULSER|ACTIVO|PUERTO-CABELLO-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-3|14|
201702638|U17CAF02638|CENCOEX|1000005999.0|Metro LAN (VPLS)|Carrier|2Mb|5184-0009507|5184|OBELISCO             ( 5184 )|PTO_MULSER|ACTIVO|OBELISCO-VII|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-16|10|
201702639|U17ICP02639|PANIFICADORA INDUSTRIAL DON|1000026531.0|Internet LAN|Básico|2Mb||7344|CUATRICENTENARIA-BRS ( 7344 )|PTO_MULSER|EN CONSTRUCCION|CUATRICENTENARIA-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-2|9|
201702641|U17CAF02641|CENCOEX|1000005999.0|Metro LAN (VPLS)|Carrier|2Mb|6213-0017667|6213|URDANETA II          ( 6213 )|PTO_MULSER|ACTIVO|URDANETA-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1.1.2|4|
201702643|U17ICP02643|DATOCA C.A|1000026532.0|Internet LAN|Básico|8Mb|5186-0011050|5186|BARQUISIMETO UNION   ( 5186 )|PTO_MULSER|EN CONSTRUCCION|UNION-BTO-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|0-2|6-7|
201702645|U17ICP02645|DISTRIBUIDORES UNIDOS C.A.|1000026533.0|Internet LAN|Básico|6Mb|3608-0171706|3608|GUATIRE              ( 3608 )|PTO_MULSER|EN CONSTRUCCION|GUATIRE-DATOS|DPN100|TARJETA DE DATOS|G.SHDSL|1-1-2|9-10|
201702646|U17CAF02646|CENCOEX|1000005999.0|Metro LAN (VPLS)|Básico|2Mb|5950-0003499|5950|PUNTO FIJO           ( 5950 )|PTO_MULSER|ACTIVO|PUNTO-FIJO-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1.1.1|10|
201702647|U17CAF02647|CENCOEX|1000005999.0|Metro LAN (VPLS)|Carrier|2Mb|7673-0008010|7673|SAN ANTONIO          ( 7673 )|PTO_MULSER|ACTIVO|SAN-ANTONIO-TACHIRA-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-1|24|
201702648|U17CAF02648|CENCOEX|1000005999.0|Metro LAN (VPLS)|Carrier|1Mb|7675-0008011|7675|URE/A                ( 7675 )|PTO_MULSER|ACTIVO|UREÑA-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-1|8|
201702651|U17CAF02651|CENCOEX|1000005999.0|Metro LAN (VPLS)|Carrier|2Mb|8156-0014207|8156|GUANTA U.R.L         ( 8156 )|PTO_MULSER|ACTIVO|GUANTA-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-1|13|
201702652|U17ICP02652|MINISTERIO DE JUSTICIA|1000025675.0|Metro LAN (VPLS)|Carrier|4Mb|8556-0000714|8556|CARUPANO FIJA        ( 8556 )|PTO_MULSER|EN CONSTRUCCION|CARUPANO-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-3|11-12|
201702655|U17CAF02655|CENCOEX|1000005999.0|Metro LAN (VPLS)|Carrier|1Mb|9228-0006430|9228|ALTA VISTA           ( 9228 )|PTO_MULSER|ACTIVO|ALTA-VISTA-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-3|21|
201702657|U17CAF02657|CENCOEX|||||3103-0145327|3103|MAIQUETIA            ( 3103 )|PTO_RDCDE|ACTIVO|MAIQUETIA-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-1|21|
201702659|U17CAF02659|CENCOEX|||||3103-0145328|3103|MAIQUETIA            ( 3103 )|PTO_RDCDE|ACTIVO|MAIQUETIA-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-1|22|
201702662|U17CVM02662|LA ORIENTAL DE SEGUROS C A|1000011499.0|Internet LAN|Básico|8Mb|2301-0163630|2301|EL ROSAL             ( 2301 )|PTO_MULSER|ACTIVO|ROSAL-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-15|17-18|
201702663|U17CAF02663|CENCOEX|||||2242-0145348|2242|CHAGUARAMOS          ( 2242 )|PTO_RDCDE|ACTIVO|CHAGUARAMOS-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1.1.3|10|
201702664|U17CAF02664|CENCOEX|||||2242-0145349|2242|CHAGUARAMOS          ( 2242 )|PTO_RDCDE|ACTIVO|CHAGUARAMOS-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1.1.3|8|
201702676|U17ICP02676|CIEN FGOS CASA PRDCTR TG CA|1000026541.0|Internet LAN|Básico|8Mb|2322-0171702|2322|LOS CAOBOS           ( 2322 )|PTO_MULSER|ACTIVO|CAOBOS-DATOS-IV|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|0-10|28-29|
201702677|U17CAF02677|CENCOEX|||||4231-0004424|4231|RAFAEL URDANETA-PTC(4231)/PATANEMO 4231Z|PTO_RDCDE|ACTIVO|PUERTO-CABELLO-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-1|14|
201702689|U17ICP02689|REPRESENTACIONES BAFIL CA|1000026542.0|Internet LAN|Básico|2Mb|7684-0009389|7684|PARAMILLO U.R.L      ( 7684)|PTO_MULSER|EN CONSTRUCCION|PARAMILLO1-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-1|19-20|
201702690|U17ICP02690|CERVECERIA POLAR C. A.|1000022226.0|Metro LAN (VPLS)|Plata|1Mb|7691-0009373|7691|LAS LOMAS U.R.L      ( 7691 )|PTO_MULSER|EN CONSTRUCCION|LAS-LOMAS-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-2|10|
201702693|U17ICP02693|BANCO DEL TESORO CA|1000021691.0|Metro LAN (VPLS)|Básico|1Mb|2322-0171666|2322|LOS CAOBOS           ( 2322 )|PTO_MULSER|ACTIVO|CAOBOS-DATOS-IV|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|0-12|26|
201702696|U17ICP02696|MINISTERIO DE JUSTICIA|1000023265.0|Metro LAN (VPLS)|Carrier|6Mb|2240-0171599|2240|SAN AGUSTIN          ( 2240 )|PTO_MULSER|EN CONSTRUCCION|SAN-AGUSTIN-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-6|9-10|
201702700|U17ICP02700|BANCO DEL TESORO CA|1000006567.0|Metro LAN (VPLS)|Básico|2Mb|9228-0007377|9228|ALTA VISTA           ( 9228 )|PTO_MULSER|EN CONSTRUCCION|ALTA-VISTA-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-1|16|
201702705|U17ICP02705|BANCO DEL TESORO CA|1000006567.0|Metro LAN (VPLS)|Carrier|2Mb|7471-0004199|7471|LAGUNILLAS-MERIDA    ( 7471 )|PTO_MULSER|ACTIVO|LGM-AMGW-00 (LAGUNILLAS)-MER|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|0-35|0|
201702719|U17ICP02719|FUND RIESG SISMICO FUNDAPRIS|1000026553.0|Internet LAN|Básico|2Mb|7476-0004178|7476|MERIDA-CENTRO        ( 7476 )|PTO_MULSER|ACTIVO|MERIDA-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-4|11-12|
201702728|U17ICP02728|BANCO DE VENEZUELA S.A. BU|||||2301-0171695|2301|EL ROSAL             ( 2301 )|PTO_MULSER|ACTIVO|EL-ROSAL-DATOS-IV|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|0-2|1|
201702735|U17ICP02735|PANDOSK DE MARGARITA CA|1000026558.0|Internet LAN|Básico|2Mb||8883|CONEJEROS            ( 8883 )|PTO_MULSER|EN CONSTRUCCION|CONEJEROS-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|0-1|26|
201702745|U17CAF02745|DES. HOTELERO CARONI DHC CA|1000013957.0|Internet LAN|Básico|8Mb|9228-0006946|9228|ALTA VISTA           ( 9228 )|PTO_MULSER|ACTIVO|ALTA-VISTA-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-7|19 Y 20|
201702746|U17ICP02746|MINISTERIO DE JUSTICIA|1000025674.0|Metro LAN (VPLS)|Carrier|6Mb|7342-0002067|7342|ALTO BARINAS II      ( 7342 )|PTO_MULSER|ACTIVO|ALTO-BARINAS-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-4|7-8|
201702751|U17ICP02751|BANCO FUERZA ARMAD NAC BOL|1000020717.0|Metro LAN (VPLS)|Platino|1Mb|3108-0171755|3108|CATIA LA MAR         ( 3108 )|PTO_MULSER|EN CONSTRUCCION|CATIA-LA-MAR-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-5|10|
201702765|U17ICP02765|CORPORACIO WIMAC SYSTEMS CA|1000026561.0|Internet LAN|Básico|8Mb|2220-0171743|2220|MACARACUAY           ( 2220 )|PTO_MULSER|EN CONSTRUCCION|MACARACUAY-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-6|15-16|
201702776|U17ICP02776|LABORATORIOS L O OFTALMI CA|1000026565.0|Internet LAN|Básico|8Mb||2217|LA URBINA            ( 2217 )|PTO_MULSER|EN CONSTRUCCION|URBINA-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-11|15-16|
201702802|U17ICP02802|BANCO FUERZA ARMAD NAC BOL|1000020717.0|Metro LAN (VPLS)|Platino|1Mb|2245-0172030|2245|LOS JARDINES         ( 2245 )|PTO_MULSER|EN CONSTRUCCION|JARDINES-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-3|10|
201702825|U17ICP02825|KARPOS VIAJES C.A|1000026581.0|Internet LAN|Básico|2Mb|8151-0015602|8151|PLC Y CPA ANZOATEGUI ( 8151 )|PTO_MULSER|EN CONSTRUCCION|ANZOATEGUI-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-1|16|
201702829|U17ICP02829|GRUPO INMOBILIARIO 18 C.A|1000026584.0|Internet LAN|Básico|8Mb|2213-0171690|2213|BOLEITA              ( 2213 )|PTO_MULSER|ACTIVO|BOLEITA-DATOS-IV|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|0-10|10-11|
201702846|U17ICP02846|BANESCO BANCO UNIVERSAL,C.A.|1000007676.0|Metro LAN (VPLS)|Oro|1Mb|2311-0171765|2311|BELLO MONTE          ( 2311 )|PTO_MULSER|EN CONSTRUCCION|BELLO-MONTE-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-4|8|
201702881|U17ICP02881|INVERLYM CA|1000026597.0|Internet LAN|Básico|8Mb|5181-0011034|5181|BARQUISIMETO-CENTRO  ( 5181 )|PTO_MULSER|ACTIVO|BARQUISIMETO-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-3|7-8|
201702888|U17RME02888|ALIM ARCOS DORADOS D VZLA CA|1000022889.0|Metro LAN (VPLS)|Oro|1Mb|2302-0169684|2302|LA FLORIDA           ( 2302 )|PTO_MULSER|ACTIVO|FLORIDA-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-5|18|
201702890|U17RME02890|ALIM ARCOS DORADOS D VZLA CA|1000022889.0|Metro LAN (VPLS)|Oro|1Mb|2302-0169685|2302|LA FLORIDA           ( 2302 )|PTO_MULSER|ACTIVO|FLORIDA-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-4|1|
201702892|U17CVM02892|MINISTERIO DE JUSTICIA|1000021979.0|Metro LAN (VPLS)|Carrier|12Mb|2228-0170705|2228|MADERERO             ( 2228 )|PTO_MULSER|ACTIVO|MADERERO DATOS III|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|0-2|20-21-22|
201702899|U17ICP02899|CTRO MED QUIR HIGUEROTE CA|1000026599.0|Internet LAN|Básico|8Mb|3452-0000498|3452|HIGUEROTE            ( 3452 )|PTO_MULSER|ACTIVO|HIGUEROTE-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-4|3-4|
201702903|U17ICP02903|INVERSIONES AAG 2010 C.A|1000026601.0|Internet LAN|Básico|8Mb|5181-0011048|5181|BARQUISIMETO-CENTRO  ( 5181 )|PTO_MULSER|EN CONSTRUCCION|BARQUISIMETO-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-9|3-4|
201702918|U17ICP02918|MINISTERIO DE JUSTICIA|1000023258.0|Metro LAN (VPLS)|Carrier|8Mb||2227|FCO FAJARDO III      ( 2227 )|PTO_MULSER|EN CONSTRUCCION|FCO-FAJARDO-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-5|15-16|
201702919|U17ICP02919|MINISTERIO DE JUSTICIA|1000025674.0|Metro LAN (VPLS)|Carrier|4Mb|7341-0002069|7341|BARINAS CENTRO II    ( 7341 )|PTO_MULSER|ACTIVO|BARINAS-II-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-10|19-20|
201702923|U17ICP02923|MINISTERIO DE JUSTICIA|1000024231.0|Metro LAN (VPLS)|Carrier|8Mb|3220-0171602|3220|CARRIZALES           ( 3220 )|PTO_MULSER|ACTIVO|CARRIZAL-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-4|1-2|
201702924|U17CVM02924|CONST E INMOB ARICHUNA C.A|1000011794.0|Internet LAN|Básico|8Mb|9228-0006830|9228|ALTA VISTA           ( 9228 )|PTO_MULSER|ACTIVO|ALTA-VISTA-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-5|5 Y 6|
201702926|U17ICP02926|GRUPO LANOLI CA|1000026603.0|Internet LAN|Básico|6Mb|9216-0007385|9216|UNARE-DIGITAL        ( 9216 )|PTO_MULSER|EN CONSTRUCCION|UNARE-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-6|15-16|
201702928|U17ICP02928|GIJAPI TOY S CA|1000026605.0|Internet LAN|Básico|6Mb|9227-0007384|9227|PTO.ORDAZ(9227)/TLXPTO.ORDAZ 9227T 9227Z|PTO_MULSER|EN CONSTRUCCION|PUERTO-ORDAZ-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-5|13-14|
201702955|U17CVM02955|INVERSIONES F.H GLOBAL CA|1000023789.0|Internet LAN|Básico|4Mb|8166-0015504|8166|LECHERIAS(8166)/PUEBLO DE MESONES(8166M)|PTO_MULSER|ACTIVO|LECHERIAS-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-3|22|
201702962|U17ICP02962|OXFORD C.A|1000026619.0|Internet LAN|Básico|8Mb||8813|SAN RAFAEL-PORLAMAR  ( 8813 )|PTO_MULSER|EN CONSTRUCCION|SAN-RAFAEL-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-7|5-6|
201702974|U17CAF02974|OCHINA|1000012895.0|Internet LAN|Básico|2Mb|4231-0004846|4231|RAFAEL URDANETA-PTC(4231)/PATANEMO 4231Z|PTO_MULSER|ACTIVO|PUERTO-CABELLO-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-3|24|
201702974|U17CAF02974|OCHINA|1000013697.0|Metro LAN (VPLS)|Carrier|2Mb|4231-0004846|4231|RAFAEL URDANETA-PTC(4231)/PATANEMO 4231Z|PTO_MULSER|ACTIVO|PUERTO-CABELLO-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-3|24|
201703208|U17ICP03208|INVERSIONES A.T.A.R.S. CA|1000027321.0|Internet LAN|Básico|6Mb|4181-0021510|4181|CAMORUCO             ( 4181 )|PTO_MULSER|ACTIVO|CAMORUCO DATOS III|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|0-2|22-23|
201703221|U17IME03221|BARINTEL FARMACIA C A|1000001943.0|Metro LAN (VPLS)|Oro|2Mb|7342-0001443|7342|ALTO BARINAS II      ( 7342 )|PTO_MULSER|ACTIVO|ALTO-BARINAS-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-4|9-10|
201703221|U17IME03221|BARINTEL FARMACIA C A|1000026701.0|Internet LAN|Básico|4Mb|7342-0001443|7342|ALTO BARINAS II      ( 7342 )|PTO_MULSER|ACTIVO|ALTO-BARINAS-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-4|9-10|
201704005|U17ICP04005|BANCO PROVINCIAL S.A. BU|1000020165.0|Metro LAN (VPLS)|Oro|4Mb|4354-0013553|4354|LAS DELICIAS MAY.    ( 4354 )|PTO_MULSER|EN CONSTRUCCION|DELICIAS-MCY-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|0-3|10-11|
201704014|U17ICP04014|BANCO PROVINCIAL S.A. BU|1000020145.0|Metro LAN (VPLS)|Oro|1Mb|2221-0171716|2221|CHACAO               ( 2221 )|PTO_MULSER|EN CONSTRUCCION|CHACAO-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-12|5|
201704023|U17ICP04023|FUN MURONTO CENT INNOV DESAR|1000026647.0|Internet LAN|Básico|6Mb|2324-0171673|2324|ALTO PRADO I/FCO.SALIAS (P.ESTE)( 2324 )|PTO_MULSER|ACTIVO|PRADOS-DEL-ESTE-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-6|21-22|
201704039|U17CAF04039|BCO BICENTENARIO BCO UNIV CA|||||6184-0015759|6184|LOS OLIVOS           ( 6184 )|PTO_RDCDE|ACTIVO|OLIVOS-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-1|10|
201704057|U17ICP04057|100% BANCO BCO UNIVERSAL CA|||||4182-0021533|4182|LA ISABELICA         ( 4182 )|PTO_MULSER|EN CONSTRUCCION|ISABELICA-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-2|22|
201704063|U17CAT04063|BANCO DE VENEZUELA S.A. BU|||||8160-0008578|8160|BARCELONA            ( 8160 )|PTO_MULSER|ACTIVO|BARCELONA-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-1|7|
201704076|U17ICP04076|ANODINKA CA|1000026663.0|Internet LAN|Básico|4Mb||5124|STA. ISABEL INDUST   ( 5124 )|PTO_MULSER|EN CONSTRUCCION|IDUM-AMGW-02 (MOYETONES II IPMD)-LAR|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|0-35|11|
201704083|U17ICP04083|TODOCARNES C.A|1000026667.0|Internet LAN|Básico|8Mb||7327|LOS JARDINES        (7327 )|PTO_MULSER|EN CONSTRUCCION|MJA-AMGW-00(LOS JARDINES)-BAR|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-3-14|9-10|
201704087|U17ICP04087|MORE CONSULTING C.A|1000027001.0|Internet LAN|Básico|8Mb|2302-0171766|2302|LA FLORIDA           ( 2302 )|PTO_MULSER|ACTIVO|FLORIDA-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-12|13-14|
201704098|U17ICP04098|MORE CONSULTING C.A|1000027002.0|Internet LAN|Básico|8Mb|2302-0171767|2302|LA FLORIDA           ( 2302 )|PTO_MULSER|EN CONSTRUCCION|FLORIDA-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-12|11-12|
201704103|U17ICT04103|FUNDACION ESPERANZA|1000027003.0|Internet LAN|Básico|2Mb|8682-0003502|8682|MATURIN CTRO(8682)/SN JOSE (8682Z)|PTO_MULSER|ACTIVO|MATURIN-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-1|15-16|
201704108|U17ICP04108|BANCO SOFITASA BCO UNIV C.A.|||||7632-0009391|7632|BARRANCAS III       (7632 )|PTO_MULSER|ACTIVO|BACS-AMGW-02 (BARRANCAS 3 TACHIRA)-TAC|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|0-34|12|
201704114|U17ICP04114|BANCO SOFITASA BCO UNIV C.A.|1000007591.0|Metro LAN (VPLS)|Carrier|1Mb|4181-0021527|4181|CAMORUCO             ( 4181 )|PTO_MULSER|EN CONSTRUCCION|CAMORUCO DATOS III|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|0-0|14|
201704151|U17ICP04151|BANESCO BANCO UNIVERSAL,C.A.|||||2318-0171764|2318|EL HATILLO           ( 2318 )|PTO_MULSER|EN CONSTRUCCION|EL HATILLO DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|0-0|21|
201704154|U17ICP04154|BANESCO BANCO UNIVERSAL,C.A.|||||8682-0003510|8682|MATURIN CTRO(8682)/SN JOSE (8682Z)|PTO_MULSER|EN CONSTRUCCION|MATURIN-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-9|24|
201704160|U17ICP04160|BANESCO BANCO UNIVERSAL,C.A.|||||5194-0000742|5194|QUIBOR-MOVIL         ( 5194 )|PTO_MULSER|EN CONSTRUCCION|QUIBOR-DATOS|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-1|13|
201704164|U17ICP04164|AZP ALIMENTOS CA|1000027014.0|Internet LAN|Básico|4Mb|3106-0171703|3106|A.ITNCL.S.BOLIVAR    ( 3106 )|PTO_MULSER|EN CONSTRUCCION|AEROPUERTO-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-4|23-24|
201704172|U17ICP04172|BANCO SOFITASA BCO UNIV C.A.|||||9228-0007381|9228|ALTA VISTA           ( 9228 )|PTO_MULSER|EN CONSTRUCCION|ALTA-VISTA-DATOS-II|MUX_N.IVSU_7350|TARJETA DE DATOS|G.SHDSL|1-1-8|14|
